           time    cpu  task name                       wait time  sch delay   run time
                        [tid/pid]                          (msec)     (msec)     (msec)
    2257.492110 [0000]  <idle>                              0.007      0.000      1.372 
    2257.492117 [0001]  <idle>                              0.036      0.000      1.191 
    2257.492122 [0002]  :-1[-1/16496]                    5018.398      0.000      1.333 
    2257.492133 [0000]  kubelet[1863/1862]                 10.053      0.007      0.023 
    2257.492153 [0000]  flanneld[2172/2158]                 1.395      0.035      0.020 
    2257.492159 [0001]  flanneld[2171/2158]                 1.191      0.006      0.042 
    2257.492161 [0000]  flanneld[2339/2158]                 2.440      0.014      0.007 
    2257.492195 [0000]  <idle>                              0.051      0.000      0.033 
    2257.492200 [0000]  flanneld[2339/2158]                 0.033      0.004      0.005 
    2257.492244 [0000]  <idle>                              0.005      0.000      0.043 
    2257.492251 [0000]  flanneld[2172/2158]                 0.090      0.004      0.007 
    2257.492310 [0000]  <idle>                              0.007      0.000      0.059 
    2257.492312 [0002]  flanneld[2305/2158]                 1.432      1.214      0.190 
    2257.492413 [0002]  <idle>                              1.524      0.000      0.100 
    2257.492454 [0002]  flanneld[2305/2158]                 0.100      0.008      0.040 
    2257.493664 [0002]  <idle>                              0.040      0.000      1.210 
    2257.493714 [0001]  <idle>                              0.042      0.000      1.554 
    2257.493724 [0001]  flanneld[2171/2158]                 1.554      0.005      0.009 
    2257.493741 [0002]  flanneld[2339/2158]                 1.463      1.229      0.077 
    2257.493749 [0002]  ksoftirqd/2[27]                  1228.003      0.081      0.007 
    2257.493837 [0002]  <idle>                              0.084      0.000      0.088 
    2257.493838 [0000]  :16519[16519]                       0.000      0.000      1.528 
    2257.493868 [0002]  flanneld[2305/2158]                 1.382      0.005      0.031 
    2257.493882 [0002]  <idle>                              0.031      0.000      0.013 
    2257.493889 [0002]  flanneld[2339/2158]                 0.140      0.005      0.006 
    2257.493930 [0002]  <idle>                              0.006      0.000      0.041 
    2257.493937 [0002]  flanneld[2305/2158]                 0.061      0.004      0.007 
    2257.493988 [0002]  <idle>                              0.007      0.000      0.050 
    2257.493990 [0000]  flanneld[2172/2158]                 1.587      0.025      0.151 
    2257.494082 [0000]  <idle>                              1.680      0.000      0.091 
    2257.494117 [0000]  flanneld[2172/2158]                 0.091      0.007      0.034 
    2257.495332 [0000]  <idle>                              0.034      0.000      1.215 
    2257.495334 [0002]  :16520[16520]                       0.000      0.000      1.346 
    2257.495357 [0001]  <idle>                              0.009      0.000      1.633 
    2257.495376 [0001]  flanneld[2171/2158]                 1.633      0.006      0.018 
    2257.495383 [0000]  flanneld[2172/2158]                 1.215      0.006      0.051 
    2257.495388 [0001]  flanneld[2170/2158]                10.716      0.668      0.012 
    2257.495391 [0000]  flanneld[2305/2158]                 1.446      0.074      0.007 
    2257.495403 [0000]  <idle>                              0.058      0.000      0.012 
    2257.495408 [0000]  flanneld[2172/2158]                 0.019      0.004      0.005 
    2257.495453 [0000]  <idle>                              0.005      0.000      0.044 
    2257.495463 [0000]  flanneld[2305/2158]                 0.062      0.003      0.009 
    2257.495511 [0001]  <idle>                              0.031      0.000      0.122 
    2257.495514 [0002]  flanneld[2339/2158]                 1.445      1.235      0.179 
    2257.495610 [0002]  <idle>                              1.525      0.000      0.096 
    2257.495635 [0000]  <idle>                              0.009      0.000      0.172 
    2257.495641 [0000]  flanneld[2172/2158]                 0.226      0.004      0.005 
    2257.495645 [0002]  flanneld[2339/2158]                 0.096      0.007      0.034 
    2257.495697 [0000]  <idle>                              0.005      0.000      0.056 
    2257.495736 [0000]  flanneld[2172/2158]                 0.056      0.004      0.038 
    2257.496962 [0000]  <idle>                              0.038      0.000      1.226 
    2257.496977 [0002]  <idle>                              0.034      0.000      1.332 
    2257.496980 [0001]  :16521[16521]                       0.000      0.000      1.468 
    2257.496992 [0000]  flanneld[2305/2158]                 1.499      0.007      0.029 
    2257.497005 [0001]  flanneld[2171/2158]                 1.604      1.279      0.024 
    2257.497018 [0002]  flanneld[2339/2158]                 1.332      0.007      0.040 
    2257.497652 [0001]  <idle>                              1.493      0.000      0.646 
    2257.497670 [0001]  kworker/1:0-eve[11058]             19.983      0.011      0.018 
    2257.497679 [0001]  <idle>                              0.018      0.000      0.008 
    2257.497685 [0001]  kworker/1:0-eve[11058]              0.008      0.004      0.005 
    2257.501630 [0002]  <idle>                              0.040      0.000      4.612 
    2257.501640 [0002]  rcu_preempt[17]                    11.955      0.003      0.009 
    2257.505439 [0001]  <idle>                              0.005      0.000      7.753 
    2257.505448 [0001]  flanneld[2170/2158]                10.050      0.004      0.009 
    2257.505668 [0003]  <idle>                              1.329      0.000     18.156 
    2257.505708 [0003]  ksoftirqd/3[32]                  5011.989      0.005      0.040 
    2257.505718 [0002]  <idle>                              0.009      0.000      4.077 
    2257.505726 [0002]  kworker/2:3-eve[617]              327.842      0.007      0.008 
    2257.505729 [0003]  kworker/3:1-mm_[13530]            391.877      0.051      0.020 
    2257.505770 [0002]  ksoftirqd/2[27]                    11.977      0.011      0.043 
    2257.505776 [0002]  kworker/2:3-eve[617]                0.043      0.005      0.006 
    2257.509629 [0002]  <idle>                              0.058      0.000      3.852 
    2257.509633 [0002]  rcu_preempt[17]                     7.988      0.002      0.004 
    2257.513666 [0002]  <idle>                              0.004      0.000      4.032 
    2257.513718 [0002]  ksoftirqd/2[27]                     7.896      0.002      0.051 
    2257.513726 [0002]  kworker/2:3-eve[617]                7.941      0.056      0.008 
    2257.517629 [0002]  <idle>                              0.059      0.000      3.902 
    2257.517632 [0002]  rcu_preempt[17]                     7.995      0.002      0.003 
    2257.525628 [0002]  <idle>                              0.003      0.000      7.995 
    2257.525632 [0002]  rcu_preempt[17]                     7.995      0.002      0.004 
    2257.533628 [0002]  <idle>                              0.004      0.000      7.995 
    2257.533631 [0002]  rcu_preempt[17]                     7.995      0.002      0.003 
    2257.541632 [0002]  <idle>                              0.003      0.000      8.000 
    2257.541636 [0002]  rcu_preempt[17]                     8.000      0.004      0.003 
    2257.543933 [0002]  <idle>                              0.003      0.000      2.297 
    2257.543963 [0002]  kubelet[1875/1862]                 61.054      0.004      0.029 
    2257.544741 [0000]  <idle>                              0.029      0.000     47.748 
    2257.544758 [0000]  kubelet[1863/1862]                 52.607      0.004      0.017 
    2257.545012 [0002]  <idle>                              0.029      0.000      1.048 
    2257.545029 [0001]  <idle>                              0.009      0.000     39.581 
    2257.545052 [0001]  kubelet[1877/1862]                 62.103      0.005      0.022 
    2257.545102 [0002]  kubelet[1875/1862]                  1.048      0.005      0.090 
    2257.554810 [0000]  <idle>                              0.017      0.000     10.051 
    2257.554816 [0000]  kubelet[1863/1862]                 10.051      0.005      0.005 
    2257.561476 [0003]  <idle>                              0.061      0.000     55.746 
    2257.561578 [0003]  gnome-shell[1240]                 100.100      0.005      0.102 
    2257.582103 [0001]  <idle>                              0.022      0.000     37.051 
    2257.582111 [0001]  kubelet[1877/1862]                 37.051      0.005      0.007 
    2257.582965 [0000]  <idle>                              0.005      0.000     28.149 
    2257.582970 [0000]  kubelet[1863/1862]                 28.149      0.003      0.004 
    2257.583163 [0001]  <idle>                              0.007      0.000      1.051 
    2257.583177 [0002]  <idle>                              0.090      0.000     38.074 
    2257.583184 [0002]  kubelet[1875/1862]                 38.074      0.006      0.007 
    2257.583219 [0001]  kubelet[1877/1862]                  1.051      0.003      0.056 
