           time    cpu  task name                       wait time  sch delay   run time
                        [tid/pid]                          (msec)     (msec)     (msec)
    2093.028847 [0002]  <idle>                              0.005      0.000      0.200 
    2093.028858 [0001]  <idle>                              0.025      0.000     87.153 
    2093.028865 [0001]  kubelet[1864/1862]                 87.153      0.005      0.006 
    2093.028882 [0002]  kubelet[1866/1862]                  1.049      0.003      0.035 
    2093.038700 [0002]  <idle>                              0.035      0.000      9.817 
    2093.038705 [0002]  kubelet[1863/1862]                 10.053      0.003      0.004 
    2093.040917 [0001]  <idle>                              0.006      0.000     12.052 
    2093.040924 [0001]  kubelet[1864/1862]                 12.052      0.004      0.006 
    2093.041756 [0002]  <idle>                              0.004      0.000      3.050 
    2093.041760 [0002]  kubelet[1863/1862]                  3.050      0.003      0.004 
    2093.041976 [0001]  <idle>                              0.006      0.000      1.052 
    2093.041985 [0002]  <idle>                              0.004      0.000      0.224 
    2093.041991 [0002]  kubelet[1866/1862]                 13.102      0.004      0.006 
    2093.042004 [0001]  kubelet[1864/1862]                  1.052      0.003      0.027 
    2093.051814 [0002]  <idle>                              0.006      0.000      9.822 
    2093.051818 [0002]  kubelet[1863/1862]                 10.053      0.003      0.004 
    2093.073675 [0002]  <idle>                              0.004      0.000     21.857 
    2093.073710 [0002]  gnome-shell[1240]                 100.097      0.003      0.034 
    2093.128083 [0002]  <idle>                              0.034      0.000     54.373 
    2093.128094 [0002]  kubelet[1866/1862]                 86.092      0.005      0.011 
    2093.128934 [0002]  <idle>                              0.011      0.000      0.839 
    2093.128939 [0002]  kubelet[1863/1862]                 77.115      0.004      0.005 
    2093.129144 [0002]  <idle>                              0.005      0.000      0.205 
    2093.129155 [0001]  <idle>                              0.027      0.000     87.151 
    2093.129161 [0001]  kubelet[1864/1862]                 87.151      0.005      0.006 
    2093.129179 [0002]  kubelet[1866/1862]                  1.049      0.003      0.034 
    2093.138993 [0002]  <idle>                              0.034      0.000      9.813 
    2093.138998 [0002]  kubelet[1863/1862]                 10.053      0.004      0.005 
    2093.141214 [0001]  <idle>                              0.006      0.000     12.052 
    2093.141220 [0001]  kubelet[1864/1862]                 12.052      0.003      0.006 
    2093.142055 [0002]  <idle>                              0.005      0.000      3.056 
    2093.142059 [0002]  kubelet[1863/1862]                  3.056      0.003      0.004 
    2093.142272 [0001]  <idle>                              0.006      0.000      1.052 
    2093.142281 [0002]  <idle>                              0.004      0.000      0.222 
    2093.142287 [0002]  kubelet[1866/1862]                 13.101      0.004      0.006 
    2093.142299 [0001]  kubelet[1864/1862]                  1.052      0.003      0.026 
    2093.152112 [0002]  <idle>                              0.006      0.000      9.824 
    2093.152116 [0002]  kubelet[1863/1862]                 10.053      0.003      0.004 
    2093.173807 [0002]  <idle>                              0.004      0.000     21.690 
    2093.173840 [0002]  gnome-shell[1240]                 100.097      0.003      0.032 
    2093.176909 [0001]  <idle>                              0.026      0.000     34.610 
    2093.176932 [0001]  rtkit-daemon[1187/1184]             0.000      0.014      0.023 
    2093.176935 [0002]  <idle>                              0.032      0.000      3.094 
    2093.176950 [0001]  kworker/1:2-eve[13974]            800.022      0.031      0.018 
    2093.176953 [0002]  rtkit-daemon[1188/1184]             0.000      0.011      0.018 
    2093.176960 [0001]  <idle>                              0.041      0.000      0.009 
    2093.176965 [0001]  kworker/1:2-eve[13974]              0.009      0.005      0.005 
    2093.216368 [0002]  <idle>                              0.018      0.000     39.414 
    2093.216379 [0002]  kubelet[1866/1862]                 74.080      0.005      0.011 
    2093.216874 [0002]  <idle>                              0.011      0.000      0.494 
    2093.216879 [0002]  kubelet[1863/1862]                 64.757      0.005      0.005 
    2093.217429 [0002]  <idle>                              0.005      0.000      0.549 
    2093.217441 [0001]  <idle>                              0.005      0.000     40.475 
    2093.217445 [0002]  kubelet[1866/1862]                  1.049      0.003      0.016 
    2093.217450 [0001]  kubelet[1864/1862]                 75.142      0.005      0.009 
    2093.222498 [0002]  <idle>                              0.016      0.000      5.052 
    2093.222504 [0002]  kubelet[1866/1862]                  5.052      0.003      0.006 
    2093.223556 [0002]  <idle>                              0.006      0.000      1.052 
    2093.223566 [0001]  <idle>                              0.009      0.000      6.116 
    2093.223569 [0002]  kubelet[1866/1862]                  1.052      0.003      0.012 
    2093.223575 [0002]  <idle>                              0.012      0.000      0.006 
    2093.223576 [0001]  kubelet[1864/1862]                  6.116      0.005      0.010 
    2093.223585 [0002]  kubelet[1866/1862]                  0.006      0.004      0.009 
    2093.226931 [0002]  <idle>                              0.009      0.000      3.346 
    2093.226936 [0002]  kubelet[1863/1862]                 10.052      0.003      0.004 
    2093.228637 [0002]  <idle>                              0.004      0.000      1.700 
    2093.228642 [0002]  kubelet[1866/1862]                  5.052      0.003      0.005 
    2093.229227 [0002]  <idle>                              0.005      0.000      0.585 
    2093.229232 [0002]  kubelet[1863/1862]                  2.291      0.002      0.004 
    2093.229694 [0002]  <idle>                              0.004      0.000      0.462 
    2093.229702 [0001]  <idle>                              0.010      0.000      6.126 
    2093.229709 [0001]  kubelet[1864/1862]                  6.126      0.004      0.006 
    2093.229729 [0002]  kubelet[1866/1862]                  1.052      0.003      0.035 
    2093.239286 [0002]  <idle>                              0.035      0.000      9.556 
    2093.239290 [0002]  kubelet[1863/1862]                 10.054      0.004      0.004 
    2093.241763 [0001]  <idle>                              0.006      0.000     12.053 
    2093.241769 [0001]  kubelet[1864/1862]                 12.053      0.003      0.006 
    2093.242349 [0002]  <idle>                              0.004      0.000      3.059 
    2093.242354 [0002]  kubelet[1863/1862]                  3.059      0.003      0.004 
    2093.242821 [0001]  <idle>                              0.006      0.000      1.051 
    2093.242830 [0002]  <idle>                              0.004      0.000      0.476 
    2093.242837 [0002]  kubelet[1866/1862]                 13.101      0.003      0.006 
    2093.242852 [0001]  kubelet[1864/1862]                  1.051      0.003      0.031 
    2093.252407 [0002]  <idle>                              0.006      0.000      9.570 
    2093.252412 [0002]  kubelet[1863/1862]                 10.053      0.003      0.004 
    2093.272899 [0003]  <idle>                              0.028      0.000    255.960 
    2093.272901 [0000]  <idle>                              0.229      0.000    450.105 
    2093.272902 [0002]  <idle>                              0.004      0.000     20.490 
    2093.272920 [0002]  kworker/2:1-eve[8022]             574.996      0.006      0.017 
    2093.272922 [0000]  kworker/0:1-eve[10]              1115.992      0.006      0.020 
    2093.272927 [0000]  kworker/u12:4-e[2061]            2559.918      0.020      0.005 
    2093.272961 [0003]  kworker/u12:0-f[4352]             255.960      0.005      0.062 
    2093.273938 [0002]  <idle>                              0.017      0.000      1.018 
    2093.273977 [0002]  gnome-shell[1240]                 100.098      0.004      0.038 
    2093.274627 [0000]  <idle>                              0.025      0.000      1.699 
    2093.274635 [0000]  kworker/0:1H-kb[5557]            2555.156      0.004      0.008 
    2093.274641 [0000]  <idle>                              0.008      0.000      0.005 
    2093.274660 [0000]  kworker/0:1H-kb[5557]               0.005      0.002      0.018 
    2093.283893 [0002]  <idle>                              0.038      0.000      9.915 
    2093.283904 [0002]  kubelet[1866/1862]                 41.055      0.005      0.011 
    2093.284770 [0002]  <idle>                              0.011      0.000      0.865 
    2093.284775 [0002]  kubelet[1863/1862]                 32.358      0.004      0.005 
    2093.284954 [0002]  <idle>                              0.005      0.000      0.179 
    2093.284965 [0001]  <idle>                              0.031      0.000     42.113 
